,product_id,mail,score,review_text,date_added
3850,2475,Terrance7470@gmail.com,3,Прекрасный продукт.,2015-8-16
3851,332,Willie1211@hotmail.com,8,Хороший продукт.,2017-1-9
3852,3281,Richard8214@gmail.com,3,,2011-10-22
3853,3578,Lewis9474@gmail.com,7,,2017-4-2
3854,1849,Sharon2257@hotmail.com,9,,2013-7-22
3855,3327,Darin7421@gmail.com,2,Ну неплохо.,2017-10-1
3856,2710,Rufus1514@hotmail.com,8,,2019-4-19
3857,1249,Alicia8393@hotmail.com,7,Хорошо! Это хороший продукт.,2019-11-13
3858,277,Thomas9297@gmail.com,4,,2015-9-4
3859,136,Louise6623@gmail.com,7,Это ну такое.,2013-9-28
3860,201,Deanna5525@hotmail.com,8,Плохо! Мне не понравился.,2020-6-23
3861,1519,Marie7611@hotmail.com,1,,2013-5-10
3862,1908,Richard2574@gmail.com,9,,2020-11-9
3863,3006,Thomas6221@hotmail.com,10,,2014-1-24
3864,1971,Floyd8867@hotmail.com,5,,2023-3-7
3865,3563,Sheila6419@hotmail.com,1,,2010-6-12
3866,1853,Christine8834@hotmail.com,0,Плохо! Мне не понравился.,2011-1-14
3867,3615,James8362@hotmail.com,10,Прекрасный продукт.,2016-3-2
3868,1587,Jennifer2634@hotmail.com,0,Ну неплохо.,2020-8-20
3869,1136,Edward6053@hotmail.com,8,Это ну такое.,2019-4-6
3870,852,Mary8741@gmail.com,8,,2021-1-24
3871,2605,Shelly3814@hotmail.com,10,На самом деле прекрасный выбор!,2021-7-24
3872,1152,Ronald8170@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2015-7-11
3873,3387,Richard7133@hotmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2013-3-27
3874,2719,Ernest3167@hotmail.com,6,Это ну такое.,2023-10-28
3875,145,William3745@hotmail.com,6,,2014-1-23
3876,3343,Margaret6177@gmail.com,3,,2015-10-25
3877,832,Daniel6217@hotmail.com,8,Плохо! Мне не понравился.,2017-4-21
3878,332,Harriet5046@gmail.com,3,Просто средний продукт.,2010-12-8
3879,202,Alba8392@gmail.com,0,,2018-2-13
3880,925,Diane7037@hotmail.com,10,,2011-11-26
3881,377,Mary6252@gmail.com,7,,2023-5-2
3882,2538,Ethan5112@hotmail.com,8,,2013-4-26
3883,1565,Bruce9477@hotmail.com,6,,2017-8-5
3884,1310,Larry7683@hotmail.com,4,,2018-6-22
3885,522,Lois3934@gmail.com,1,Это ну такое.,2018-3-4
3886,998,Deborah5786@gmail.com,9,Хорошо! Это хороший продукт.,2014-11-17
3887,1141,Richard5421@hotmail.com,5,Плохо! Мне не понравился.,2023-3-8
3888,3459,Clarence7676@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2013-1-21
3889,3426,Helen3744@hotmail.com,8,,2012-6-17
3890,3020,Raymond4452@gmail.com,8,,2022-4-16
3891,2487,Mildred4642@gmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2018-2-28
3892,3524,Chelsea3759@hotmail.com,6,Ну неплохо.,2021-5-2
3893,2903,Walter9652@hotmail.com,1,Хорошо! Это хороший продукт.,2020-11-22
3894,1555,Maurice4692@gmail.com,8,,2020-2-2
3895,2333,Barbara5452@gmail.com,2,Отлично! Это невероятно хороший продукт.,2023-12-17
3896,1385,Janis3156@gmail.com,7,,2021-4-3
3897,3465,Albert6589@gmail.com,6,,2013-7-26
3898,2323,Nancy8129@hotmail.com,9,,2013-12-15
3899,908,Marion4123@gmail.com,10,Плохо! Мне не понравился.,2019-7-20
3900,584,Rachel6632@hotmail.com,5,Ну неплохо.,2010-4-14
3901,439,Donald2987@hotmail.com,7,Это ну такое.,2014-3-1
3902,2467,Jose7783@gmail.com,5,Отлично! Это невероятно хороший продукт.,2011-1-1
3903,1235,Michael4687@hotmail.com,0,,2021-2-19
3904,228,Eunice3845@hotmail.com,5,,2022-4-27
3905,219,Sarah7593@gmail.com,10,,2023-10-16
3906,1173,Melissa5275@gmail.com,4,,2010-11-4
3907,3612,Teresa3552@hotmail.com,10,,2018-11-27
3908,936,Herbert8815@hotmail.com,2,Плохо! Мне не понравился.,2021-11-6
3909,3643,Jaime6286@hotmail.com,10,,2011-2-9
3910,2396,Heidi6038@hotmail.com,9,Ну неплохо.,2014-11-7
3911,1194,Deann4646@hotmail.com,3,,2011-12-12
3912,3416,My8978@hotmail.com,0,Плохо! Мне не понравился.,2010-7-1
3913,1313,Norma9117@gmail.com,9,,2015-6-22
3914,192,Kathleen3921@gmail.com,5,,2017-1-9
3915,2378,Travis1077@gmail.com,0,,2016-1-11
3916,2264,Mary4160@gmail.com,9,,2019-3-21
3917,2562,Michael4258@gmail.com,2,,2011-6-23
3918,1181,Leah4349@hotmail.com,1,На самом деле прекрасный выбор!,2012-6-12
3919,385,Sarah2110@hotmail.com,6,Средненько! Это средний по качеству продукт.,2011-11-24
3920,1800,David9094@gmail.com,0,,2018-2-22
3921,2345,Joseph9217@gmail.com,6,Плохо! Мне не понравился.,2016-6-16
3922,3187,Chandra6690@gmail.com,9,Плохо! Мне не понравился.,2022-2-19
3923,2924,Philip1939@hotmail.com,1,,2018-7-19
3924,2686,Antonio6133@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2017-4-18
3925,2304,John7214@hotmail.com,7,На самом деле прекрасный выбор!,2014-11-16
3926,2765,Janice1228@gmail.com,10,,2018-2-6
3927,1232,Kenny1144@gmail.com,3,Прекрасный продукт.,2018-2-1
3928,2641,Steven2128@hotmail.com,2,,2010-2-11
3929,2438,Cheryl8157@gmail.com,10,,2010-11-5
3930,3440,Vivian7087@hotmail.com,6,Ну неплохо.,2020-8-20
3931,2950,Mark4235@gmail.com,7,Ну неплохо.,2013-9-13
3932,679,Philip5048@hotmail.com,10,Средненько! Это средний по качеству продукт.,2016-6-14
3933,95,Mable7318@hotmail.com,0,Отлично! Это невероятно хороший продукт.,2010-3-22
3934,3002,Sharda7826@hotmail.com,3,Отлично! Это невероятно хороший продукт.,2022-1-7
3935,201,Anthony4166@gmail.com,10,,2019-9-25
3936,2605,Keshia6755@hotmail.com,6,Плохо! Мне не понравился.,2016-3-19
3937,906,Russell1244@hotmail.com,7,,2016-6-8
3938,3623,Alice5275@hotmail.com,7,,2023-5-15
3939,332,Tamara6654@gmail.com,7,,2010-10-11
3940,2145,Donna8253@hotmail.com,1,Плохо! Мне не понравился.,2017-7-26
3941,3133,Jerome8833@hotmail.com,8,,2011-5-16
3942,1350,Sharon9019@hotmail.com,7,На самом деле хороший выбор!,2010-2-26
3943,2891,Florencio6969@hotmail.com,3,Прекрасный продукт.,2012-4-23
3944,3432,Virginia3228@gmail.com,6,,2020-1-5
3945,956,Sharon6949@hotmail.com,2,На самом деле прекрасный выбор!,2022-11-26
3946,1986,Elton1195@gmail.com,3,Это ну такое.,2013-2-6
3947,2295,Joycelyn1925@hotmail.com,5,Это ну такое.,2015-5-6
3948,2891,Paul7153@gmail.com,5,,2023-12-5
3949,67,James3557@hotmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2017-1-19
3950,2111,Leslie1172@hotmail.com,9,,2013-12-4
3951,1185,Mary3140@hotmail.com,8,,2022-4-28
3952,612,Betty5498@gmail.com,3,ФУ. Не куплю от этого бренда больше ничего.,2013-3-18
3953,2561,Lisa1375@hotmail.com,7,,2010-5-16
3954,1544,Cheryl2147@gmail.com,9,,2022-10-13
3955,962,Elizabeth1276@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2011-10-24
3956,2778,Ramiro6269@gmail.com,0,,2014-2-24
3957,3520,Miguel2818@hotmail.com,8,На самом деле прекрасный выбор!,2015-2-19
3958,2295,Jillian8659@hotmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2018-5-20
3959,1469,Leroy8656@gmail.com,6,,2021-8-12
3960,3617,Salvador1315@gmail.com,8,,2013-3-4
3961,3048,Edward7236@gmail.com,5,,2014-2-16
3962,1140,Carolyn5125@hotmail.com,1,Плохо! Мне не понравился.,2012-2-14
3963,1605,Edward2729@gmail.com,7,,2017-7-14
3964,3419,Mary6177@hotmail.com,6,Хорошо! Это хороший продукт.,2011-7-23
3965,2799,Edward2812@gmail.com,6,,2018-7-11
3966,2650,Gertrudis2147@gmail.com,1,,2012-9-28
3967,1397,Edward3060@gmail.com,8,,2015-9-5
3968,1553,Jason6844@hotmail.com,10,Отлично! Это невероятно хороший продукт.,2022-1-16
3969,2948,Mary8473@gmail.com,10,На самом деле прекрасный выбор!,2013-6-4
3970,1548,Mireya7646@gmail.com,3,,2015-6-6
3971,3604,Eugene7920@hotmail.com,0,,2016-5-14
3972,603,Robert4531@hotmail.com,0,,2023-7-25
3973,1655,Cheryl6079@hotmail.com,1,,2010-4-2
3974,524,David7829@hotmail.com,1,,2010-4-6
3975,2981,Matthew8530@hotmail.com,7,,2012-2-13
3976,2683,Glenda7183@hotmail.com,0,,2013-10-12
3977,1017,Stanley6628@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2013-2-27
3978,2465,Leroy8712@gmail.com,3,,2021-12-15
3979,3435,Raymond2370@hotmail.com,5,Плохо! Мне не понравился.,2010-3-8
3980,641,John4750@hotmail.com,8,Прекрасный продукт.,2016-4-9
3981,3352,Florentino7697@gmail.com,5,,2011-7-16
3982,1462,Thomas7528@hotmail.com,8,Хороший продукт.,2015-2-9
3983,3146,David9169@gmail.com,9,,2012-7-16
3984,3220,Porter1862@gmail.com,0,,2018-7-25
3985,731,April5322@hotmail.com,7,,2020-11-3
3986,2605,Nancy3436@gmail.com,4,,2010-5-3
3987,1444,Sandra6457@gmail.com,7,,2015-1-22
3988,850,Michele7526@gmail.com,9,,2017-10-18
3989,3245,Gerald3660@gmail.com,2,Это ну такое.,2010-12-18
3990,730,Clara6792@hotmail.com,8,Ну неплохо.,2011-8-8
3991,3119,Tim2358@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2018-1-3
3992,1328,Andrea4738@hotmail.com,2,,2010-4-7
3993,1062,Edwin2880@gmail.com,3,,2023-7-11
3994,655,Isabel4479@gmail.com,4,Это ну такое.,2011-7-10
3995,3204,Daryl7255@gmail.com,7,,2010-8-17
3996,1909,Debra8867@hotmail.com,10,Средненько! Это средний по качеству продукт.,2010-9-25
3997,714,Lucas1777@gmail.com,6,,2017-9-2
3998,2864,Juan5538@gmail.com,7,,2016-2-9
3999,576,Courtney2648@gmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2011-1-1
4000,2745,Mary5176@hotmail.com,10,,2023-8-8
4001,88,Mary4834@hotmail.com,4,Хороший продукт.,2018-3-6
4002,2125,Clarence8440@hotmail.com,6,Это ну такое.,2017-6-8
4003,942,Jan7333@hotmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2022-4-25
4004,1225,Patricia8060@gmail.com,6,На самом деле прекрасный выбор!,2011-11-24
4005,575,Kenneth3526@gmail.com,1,,2019-8-17
4006,1015,Beverly8250@hotmail.com,4,,2020-9-28
4007,2009,Angelika6655@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2010-6-5
4008,2102,April1295@hotmail.com,1,,2016-8-20
4009,1936,George5668@gmail.com,8,,2015-7-27
4010,2380,Brandi6156@hotmail.com,0,Ну неплохо.,2021-3-17
4011,1221,Archie9551@gmail.com,2,Ну неплохо.,2018-11-27
4012,1136,Andrea5065@hotmail.com,9,Это ну такое.,2021-6-1
4013,895,William6959@hotmail.com,7,,2011-5-27
4014,2251,Jose4257@gmail.com,0,,2017-11-8
4015,841,Jayson7215@gmail.com,5,,2011-5-16
4016,1995,Jeffrey4393@hotmail.com,10,,2012-10-9
4017,1884,Renata3187@gmail.com,4,,2022-5-26
4018,3032,Theresa8444@gmail.com,0,Ну неплохо.,2023-2-10
4019,1284,Thomas9099@hotmail.com,8,Это ну такое.,2013-9-13
4020,2698,Marcela1940@gmail.com,1,,2012-9-18
4021,3010,Cherie4374@gmail.com,10,Плохо! Мне не понравился.,2013-12-13
4022,620,Adelina7656@gmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2022-10-23
4023,2258,Josephine7549@gmail.com,0,,2022-12-15
4024,314,Janina3444@hotmail.com,9,Хорошо! Это хороший продукт.,2022-6-25
4025,373,Anita2256@hotmail.com,10,,2021-11-20
4026,803,Maria7927@gmail.com,4,Хорошо! Это хороший продукт.,2014-8-11
4027,2037,Elana9515@gmail.com,3,,2014-4-3
4028,1509,Geraldine9185@gmail.com,3,Это ну такое.,2022-5-8
4029,65,Jesse8869@gmail.com,0,,2014-3-21
4030,3177,Charlotte3745@hotmail.com,1,На самом деле прекрасный выбор!,2019-10-2
4031,2283,Audrey7952@gmail.com,5,Это ну такое.,2017-7-14
4032,3412,Adrian4833@gmail.com,8,,2016-11-10
4033,2710,Gregory4999@gmail.com,6,,2014-10-1
4034,3363,Joann5186@gmail.com,1,,2015-6-9
4035,227,Robert7797@hotmail.com,5,Плохо! Мне не понравился.,2017-1-28
4036,962,Billy1059@hotmail.com,0,Прекрасный продукт.,2021-12-15
4037,3398,Sandra2626@hotmail.com,5,Средненько! Это средний по качеству продукт.,2020-7-9
4038,2470,Martin5381@gmail.com,7,Просто средний продукт.,2015-3-26
4039,911,Richard8627@hotmail.com,10,ФУ. Не куплю от этого бренда больше ничего.,2016-12-25
4040,1292,Jessica9856@gmail.com,7,На самом деле прекрасный выбор!,2020-12-6
4041,999,Herbert6080@hotmail.com,7,Отлично! Это невероятно хороший продукт.,2019-2-28
4042,3056,Charles6864@gmail.com,2,,2019-12-4
4043,1240,Francis9629@hotmail.com,10,Плохо! Мне не понравился.,2015-11-11
4044,1276,Helen5172@hotmail.com,0,,2012-6-16
4045,583,Richard4517@hotmail.com,10,,2017-7-3
4046,3199,Joan8628@hotmail.com,0,Просто средний продукт.,2011-12-20
4047,1605,Gerald4531@gmail.com,7,,2012-12-27
4048,1638,Felix8057@gmail.com,9,Плохо! Мне не понравился.,2011-5-24
4049,2168,Mark7364@hotmail.com,9,,2020-5-9
4050,2532,Albert7039@gmail.com,3,,2016-2-17
4051,928,Gerard8898@hotmail.com,9,Просто средний продукт.,2018-7-25
4052,168,Brittany6720@hotmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2019-1-6
4053,3616,John6565@hotmail.com,7,Плохо! Мне не понравился.,2014-6-7
4054,3003,Ola3810@hotmail.com,7,Прекрасный продукт.,2018-3-4
4055,878,Nicole7755@hotmail.com,7,На самом деле хороший выбор!,2013-4-27
4056,904,Rebecca7797@gmail.com,3,,2022-5-25
4057,1685,Anita7522@hotmail.com,10,,2010-7-21
4058,526,Sandra1633@gmail.com,10,,2020-3-25
4059,399,Annie7954@gmail.com,0,,2019-6-22
4060,134,Gayle9365@hotmail.com,10,Это ну такое.,2023-1-20
4061,669,Tawna5397@gmail.com,0,Плохо! Мне не понравился.,2019-11-26
4062,2568,Mary1761@hotmail.com,1,,2022-11-19
4063,3060,Ruby2456@hotmail.com,1,,2020-8-17
4064,1423,Chester9870@hotmail.com,5,,2021-7-13
4065,263,Barbara8499@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2021-7-26
4066,2241,Pennie5064@hotmail.com,3,,2022-11-4
4067,1701,Pete9744@hotmail.com,5,Ну неплохо.,2020-4-28
4068,2002,Janet4322@hotmail.com,0,Это ну такое.,2017-11-19
4069,2035,Elizabeth9823@gmail.com,8,,2010-3-25
4070,2480,Denise2623@hotmail.com,6,,2010-12-14
4071,3399,Jacqueline3414@hotmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2012-4-4
4072,1816,Stephen8054@gmail.com,9,Отлично! Это невероятно хороший продукт.,2012-10-5
4073,2977,William9431@gmail.com,0,,2018-7-27
4074,983,Pamela8588@gmail.com,7,,2018-4-14
4075,34,Velma3224@gmail.com,10,,2021-5-5
4076,1215,Thomas7317@hotmail.com,2,Хорошо! Это хороший продукт.,2015-10-13
4077,2212,Dulce3567@hotmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2010-5-1
4078,1232,Sherilyn2179@hotmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2018-4-9
4079,3290,John6136@hotmail.com,5,,2012-8-24
4080,64,Dorothy5319@gmail.com,4,,2013-10-2
4081,1515,Rosemary4847@hotmail.com,7,Это ну такое.,2021-7-28
4082,2603,Jeffery3248@gmail.com,6,,2011-3-2
4083,454,Hyacinth7874@gmail.com,6,,2020-9-27
4084,3194,Robert6258@gmail.com,10,Средненько! Это средний по качеству продукт.,2018-12-5
4085,848,Charlene3283@gmail.com,10,,2020-7-17
4086,1227,Lucille8316@gmail.com,7,,2015-8-12
4087,22,Ashley9373@gmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2020-11-26
4088,916,Emma7927@hotmail.com,9,ФУ. Не куплю от этого бренда больше ничего.,2021-2-16
4089,3384,Margo3420@gmail.com,6,Хороший продукт.,2017-8-9
4090,3108,James6318@hotmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2014-5-19
4091,2470,Teri5429@gmail.com,10,,2019-11-12
4092,3535,Jeanette5518@gmail.com,1,,2010-4-15
4093,1911,Ruth5576@hotmail.com,9,Прекрасный продукт.,2016-5-21
4094,586,Taylor6041@gmail.com,8,,2017-12-4
4095,2555,Geraldine5195@hotmail.com,6,,2010-2-12
4096,3124,Mary2849@hotmail.com,7,,2012-4-5
4097,2102,Shelby1858@hotmail.com,1,Просто средний продукт.,2010-4-7
4098,2793,Tamela3774@gmail.com,10,,2013-4-16
4099,493,Darrell1771@hotmail.com,2,На самом деле хороший выбор!,2013-5-18
4100,1984,Dana2131@gmail.com,6,,2018-9-28
4101,1202,Vickie2736@gmail.com,1,Плохо! Мне не понравился.,2014-5-18
4102,2375,Brian2562@hotmail.com,7,,2022-9-3
4103,1657,Deborah6377@hotmail.com,10,Это ну такое.,2012-8-28
4104,3117,Mattie4793@hotmail.com,5,,2023-3-2
4105,801,James3011@hotmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2018-4-26
4106,1030,William2330@gmail.com,6,,2017-12-26
4107,729,Raymond8451@gmail.com,10,,2023-3-1
4108,30,June7843@gmail.com,4,,2022-2-28
4109,3252,Walter3472@gmail.com,1,,2023-9-5
4110,1040,Miguel4538@gmail.com,8,,2014-11-9
4111,2879,Rosie4973@hotmail.com,3,Это ну такое.,2023-1-27
4112,896,Mignon9899@gmail.com,5,ФУ. Не куплю от этого бренда больше ничего.,2010-10-3
4113,2547,Carolin5021@hotmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2013-7-10
4114,572,Jenee5889@gmail.com,1,,2012-3-24
4115,2835,Jay1225@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2023-7-8
4116,491,Robert5841@gmail.com,8,,2018-8-12
4117,796,Jenny3721@gmail.com,0,,2012-1-24
4118,2241,Steve4692@hotmail.com,1,,2015-9-10
4119,3204,Sally5043@hotmail.com,4,,2011-5-16
4120,794,Alice5588@hotmail.com,10,,2013-3-10
4121,2716,Robert6187@hotmail.com,10,,2015-8-4
4122,198,Amber5489@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2021-3-9
4123,3452,Gary2918@gmail.com,9,Отлично! Это невероятно хороший продукт.,2023-8-20
4124,3165,James4075@gmail.com,8,,2020-5-10
4125,280,Dave7240@gmail.com,6,Это ну такое.,2011-10-23
4126,1430,Mary3743@gmail.com,10,На самом деле прекрасный выбор!,2010-10-17
4127,529,Cecilia3653@gmail.com,7,Хороший продукт.,2019-10-16
4128,2567,Marilyn6948@gmail.com,3,Хорошо! Это хороший продукт.,2022-6-1
4129,3274,Roberta7464@gmail.com,6,,2019-5-24
4130,911,William8631@hotmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2020-1-27
4131,1270,Buddy6120@hotmail.com,0,,2014-12-7
4132,666,Elizabeth4933@gmail.com,3,Отлично! Это невероятно хороший продукт.,2014-9-28
4133,2070,Arthur4199@gmail.com,1,,2010-4-16
4134,894,Leonard8828@hotmail.com,1,,2013-10-4
4135,3456,John6299@hotmail.com,10,,2014-6-22
4136,2986,Edward1382@hotmail.com,2,Прекрасный продукт.,2020-4-5
4137,1445,Leticia1741@hotmail.com,5,Средненько! Это средний по качеству продукт.,2014-4-4
4138,1658,Virginia6273@hotmail.com,4,,2018-4-18
4139,981,Richard7558@gmail.com,4,,2019-5-16
4140,47,Deborah2335@hotmail.com,8,,2010-4-17
4141,2480,Steve2163@hotmail.com,5,,2010-10-1
4142,585,Margaret4814@gmail.com,3,,2015-4-16
4143,1586,Terry3851@hotmail.com,2,ФУ. Не куплю от этого бренда больше ничего.,2016-2-2
4144,1912,Brian2842@hotmail.com,10,,2016-7-4
4145,711,Mary8982@gmail.com,1,,2011-10-19
4146,3503,Patricia4572@gmail.com,10,,2020-4-18
4147,2985,James3610@hotmail.com,4,,2014-6-25
4148,1839,Lorelei1134@gmail.com,2,Это ну такое.,2017-12-6
4149,2605,Alice1656@hotmail.com,7,,2011-7-17
4150,2568,Laura2561@hotmail.com,10,Плохо! Мне не понравился.,2011-1-19
4151,1428,James3820@hotmail.com,7,,2017-8-23
4152,2012,Leonard3432@gmail.com,2,Хорошо! Это хороший продукт.,2018-1-7
4153,265,Wallace7390@hotmail.com,8,ФУ. Не куплю от этого бренда больше ничего.,2019-7-18
4154,1589,Joseph8196@hotmail.com,2,,2019-4-21
4155,215,Michelle5918@gmail.com,7,,2016-2-15
4156,1884,Henry7038@hotmail.com,1,,2011-12-11
4157,2195,Patti5898@gmail.com,2,Ну неплохо.,2013-4-27
4158,225,Peter9953@gmail.com,10,Отлично! Это невероятно хороший продукт.,2015-2-3
4159,2763,Jill8250@hotmail.com,0,,2011-6-28
4160,1080,Edna9071@hotmail.com,10,Это ну такое.,2022-4-21
4161,3547,Jacqueline6415@hotmail.com,7,Ну неплохо.,2014-10-3
4162,3273,Bryan8650@gmail.com,7,ФУ. Не куплю от этого бренда больше ничего.,2022-5-26
4163,3312,Lora7567@gmail.com,1,Прекрасный продукт.,2013-4-24
4164,1410,Shirley4429@gmail.com,6,ФУ. Не куплю от этого бренда больше ничего.,2011-9-2
4165,465,Dennis6926@hotmail.com,2,,2020-11-10
4166,936,Aisha3383@gmail.com,0,,2016-7-13
4167,3441,Ingrid7222@gmail.com,10,Это ну такое.,2012-10-13
4168,3469,Alan5771@hotmail.com,6,,2019-3-15
4169,863,Minerva5423@gmail.com,10,На самом деле хороший выбор!,2019-7-20
4170,888,Betty8631@gmail.com,2,Это ну такое.,2010-8-22
4171,2956,Jackie2677@hotmail.com,5,Просто средний продукт.,2019-7-8
4172,1726,James1966@gmail.com,5,,2019-9-12
4173,2874,Melissa1867@hotmail.com,0,,2016-6-20
4174,2345,Trent8443@gmail.com,3,,2017-12-6
4175,376,Jason3221@hotmail.com,1,,2019-11-19
4176,2099,Ida9414@hotmail.com,10,Отлично! Это невероятно хороший продукт.,2013-10-2
4177,1379,Mark6985@gmail.com,3,,2018-2-7
4178,1822,Lisa7767@hotmail.com,7,,2022-4-1
4179,2754,Juanita9580@hotmail.com,0,Отлично! Это невероятно хороший продукт.,2018-9-22
4180,1261,Mary9276@hotmail.com,6,Это ну такое.,2019-5-5
4181,2199,Carolyn4867@gmail.com,3,Ну неплохо.,2012-3-10
4182,3401,Debra1121@gmail.com,4,,2012-6-27
4183,3597,Mohammad6237@hotmail.com,3,,2017-9-26
4184,513,Suzanne9552@hotmail.com,8,Это ну такое.,2019-8-3
4185,1527,Rose5984@hotmail.com,8,,2023-12-24
4186,1382,John7039@gmail.com,8,,2019-11-7
4187,1771,Betty5167@hotmail.com,9,Отлично! Это невероятно хороший продукт.,2011-4-21
4188,3140,Michelle9970@hotmail.com,4,Хороший продукт.,2023-3-24
4189,3089,Bryan5190@hotmail.com,3,,2023-2-7
4190,568,David8897@gmail.com,5,Хорошо! Это хороший продукт.,2021-1-18
4191,600,Lori3439@hotmail.com,10,,2020-7-10
4192,2313,Thomas5015@gmail.com,9,На самом деле прекрасный выбор!,2015-7-2
4193,246,Son3026@hotmail.com,3,На самом деле прекрасный выбор!,2022-12-3
4194,2795,David3774@hotmail.com,5,Это ну такое.,2011-10-7
4195,3459,Jeffrey7596@gmail.com,0,Хорошо! Это хороший продукт.,2010-10-22
4196,1708,Phillip6575@hotmail.com,3,,2021-7-3
4197,277,Emmett3325@hotmail.com,2,Это ну такое.,2010-12-27
4198,2211,Carrol2227@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2016-2-24
4199,371,Herlinda1637@gmail.com,4,ФУ. Не куплю от этого бренда больше ничего.,2018-3-23
4200,1584,Alex9360@gmail.com,3,,2013-3-1
4201,2088,Christina1012@gmail.com,9,Это ну такое.,2013-2-2
4202,2507,Daisy7434@gmail.com,10,Это ну такое.,2019-4-28
4203,1921,Bryan7573@hotmail.com,3,,2012-3-3
4204,3137,Jennifer6933@gmail.com,1,Хорошо! Это хороший продукт.,2015-11-17
4205,1836,Lloyd4398@gmail.com,2,Хорошо! Это хороший продукт.,2018-5-8
4206,3431,Naomi7939@gmail.com,6,,2017-6-26
4207,3262,Jeffrey6771@hotmail.com,0,ФУ. Не куплю от этого бренда больше ничего.,2016-5-14
4208,110,Suzanne9450@hotmail.com,8,,2011-11-20
4209,2428,Joy8219@gmail.com,10,,2012-4-27
4210,1005,John7374@hotmail.com,6,,2012-3-27
4211,2188,Dana4634@gmail.com,3,Отлично! Это невероятно хороший продукт.,2018-12-16
4212,3524,Joshua7887@hotmail.com,7,Средненько! Это средний по качеству продукт.,2014-6-15
4213,1149,David4440@gmail.com,6,Хороший продукт.,2013-11-21
4214,3007,Michele9127@gmail.com,3,,2021-1-6
4215,794,Eva5283@hotmail.com,0,На самом деле прекрасный выбор!,2019-2-3
4216,3116,Lydia1725@gmail.com,3,,2010-3-27
4217,3242,Leona7743@hotmail.com,9,На самом деле хороший выбор!,2015-6-2
4218,1578,Lawrence9272@hotmail.com,4,,2011-4-24
4219,271,Alicia6514@hotmail.com,3,Это ну такое.,2016-3-26
4220,1969,Joseph5424@hotmail.com,9,Хороший продукт.,2012-3-17
4221,1795,Susan9736@hotmail.com,3,,2013-11-24
4222,2665,Jeanette1031@hotmail.com,4,,2010-2-1
4223,1778,Lesley1454@hotmail.com,6,,2012-10-17
4224,3026,Beulah9735@gmail.com,7,Хорошо! Это хороший продукт.,2014-5-3
4225,213,Brian9927@hotmail.com,4,Плохо! Мне не понравился.,2012-10-17
4226,98,William4748@hotmail.com,2,Хороший продукт.,2018-7-3
4227,1910,Donald5168@hotmail.com,4,,2019-6-21
4228,450,Andrea3951@hotmail.com,3,,2010-3-17
4229,2601,Sandra6252@hotmail.com,7,,2015-8-13
4230,2290,Dorothy2761@hotmail.com,9,,2010-12-6
4231,633,Hector9453@hotmail.com,7,Просто средний продукт.,2018-1-8
4232,3620,Betty3381@gmail.com,6,На самом деле прекрасный выбор!,2011-5-24
4233,885,Amy2512@gmail.com,4,На самом деле хороший выбор!,2019-6-17
4234,952,Audrey9062@gmail.com,6,Отлично! Это невероятно хороший продукт.,2020-11-14
4235,574,John5611@gmail.com,9,Плохо! Мне не понравился.,2012-5-8
4236,3176,Dianne8877@gmail.com,1,,2022-4-27
4237,3472,Anthony4034@gmail.com,2,Средненько! Это средний по качеству продукт.,2018-12-28
4238,3511,Miriam4512@gmail.com,8,,2012-10-4
4239,1799,Deanna2228@hotmail.com,8,Плохо! Мне не понравился.,2010-8-5
4240,3314,Carlton4080@hotmail.com,7,Средненько! Это средний по качеству продукт.,2021-2-20
4241,3353,Arthur9083@gmail.com,8,,2012-5-22
4242,1339,Omar5227@hotmail.com,4,Плохо! Мне не понравился.,2017-6-13
4243,2526,Kathleen3895@gmail.com,1,,2010-1-10
4244,3152,Dolores7156@hotmail.com,1,,2019-3-10
